type,domain,trueClass,predClass,predProb
FP,offdutyblue.com,non-DGA,ramnit,0.8831169605255127
FP,idxjlqkabxfoppmcml.com,non-DGA,ramnit,0.9827725291252136
FP,rqrfobxt.pro,non-DGA,necurs,0.8682358860969543
FP,dundalkfc.com,non-DGA,ramnit,0.571243166923523
FP,mssqltips.com,non-DGA,ramnit,0.8288227319717407
FP,wwwgaystryst.com,non-DGA,ramnit,0.9239534735679626
FP,onawgyuxgpluc.bz,non-DGA,necurs,0.92169588804245
FP,nripcyu.cc,non-DGA,kraken,0.3718995451927185
FP,xpiffdyaje.ir,non-DGA,necurs,0.8817857503890991
FP,wjffggj.in,non-DGA,necurs,0.5544094443321228
FP,bjkbasket.org,non-DGA,qakbot,0.4200603663921356
FP,dnsrsearch.com,non-DGA,ramnit,0.7145329117774963
FP,fubsbyiivfb.ug,non-DGA,necurs,0.9555460810661316
FP,letuhpoxsuanycm.su,non-DGA,ranbyus,0.7052070498466492
FP,prpkhpjxghhn.com,non-DGA,tinba,0.9130375981330872
FP,yqslfqsosgsjygr.eu,non-DGA,ramnit,0.9116529226303101
FP,hvtivqochgikmevmoqw.ir,non-DGA,necurs,0.862528383731842
FP,ccjoigfeuetaahtuios.biz,non-DGA,qakbot,0.7477020621299744
FP,bkpbhtn.com,non-DGA,pykspa,0.8165327906608582
FP,iujyautnujyw.cc,non-DGA,necurs,0.3453677296638489
FP,higyuwdnfo.kz,non-DGA,pushdo,0.5005255937576294
FP,filirhqbdjgjrcdtj.sx,non-DGA,necurs,0.8530867695808411
FP,ljlkjkljkjlkjljljljlkjkljlkjkjkjjhjghghgh.com,non-DGA,ramnit,0.46326643228530884
FP,dagangnet.com,non-DGA,vawtrak,0.8952991962432861
FP,ckrupngnuc.cc,non-DGA,kraken,0.6747972369194031
FP,wdfangyi.com,non-DGA,ramnit,0.714827299118042
FP,yfdmqzmx.net,non-DGA,pykspa,0.38230982422828674
FP,pfkafwydgpepnxg.eu,non-DGA,ramnit,0.9220388531684875
FP,efvmgqqeyhkobraiiwc.mx,non-DGA,necurs,0.8886888027191162
FP,ejmexmlwjp.xxx,non-DGA,necurs,0.9780789017677307
FP,ddpagsavpfxq.info,non-DGA,Cryptolocker - Flashback,0.39146679639816284
FP,lhjcihwuwgouvl.kz,non-DGA,necurs,0.9611643552780151
FP,eokbnio34738as.net,non-DGA,shiotob/urlzone/bebloh,0.9854158759117126
FP,buqrdtyald.mu,non-DGA,necurs,0.9521268606185913
FP,sauqcbojqyvxgs.ru,non-DGA,Cryptolocker - Flashback,0.6449407339096069
FP,yplcble.in,non-DGA,necurs,0.4930984675884247
FP,dicubmyeg.com,non-DGA,ramnit,0.5505862832069397
FP,djduoduo.com,non-DGA,ramnit,0.9519980549812317
FP,mljwibu.cc,non-DGA,necurs,0.39108213782310486
FP,runetki.com,non-DGA,vawtrak,0.7710171341896057
FP,yeliwnqlkn.sh,non-DGA,necurs,0.9158511757850647
FP,qqcatalyst.com,non-DGA,ramnit,0.8697691559791565
FP,txogmogv.info,non-DGA,pykspa,0.4070969521999359
FP,tvaxxdfmpymbmg.co,non-DGA,necurs,0.8711497783660889
FP,xkwxquon.xxx,non-DGA,necurs,0.9406708478927612
FP,aresmgmt.com,non-DGA,ramnit,0.5730905532836914
FP,avlykkwhau.in,non-DGA,necurs,0.852850079536438
FP,ntxkpoogmdmje.la,non-DGA,necurs,0.9794186353683472
FP,bonxsqstn.com,non-DGA,ramnit,0.9368963241577148
FP,qfbjjsw.me,non-DGA,necurs,0.7549607157707214
FP,mjsbigblog.com,non-DGA,ramnit,0.9254423379898071
FP,xslrbdbwgbwggrdjpg.cm,non-DGA,necurs,0.9494673609733582
FP,uwqhasapps.com,non-DGA,ramnit,0.8652811050415039
FP,xgmvfgkhbktb.co,non-DGA,necurs,0.7760285139083862
FP,ftyklvsmgdmyfd.us,non-DGA,necurs,0.9656940698623657
FP,onefootdown.com,non-DGA,vawtrak,0.8367381691932678
FP,rnexjvwvvyyb.me,non-DGA,necurs,0.8910619616508484
FP,mmxyxymn.com,non-DGA,ramnit,0.8846051692962646
FP,aujhtktcuahblewiavfg.mn,non-DGA,necurs,0.8279242515563965
FP,yaeyflixcbidd.la,non-DGA,necurs,0.942925751209259
FP,stiliwobiqlrtag.com,non-DGA,ramnit,0.740918755531311
FP,995thewolf.com,non-DGA,shiotob/urlzone/bebloh,0.9969128370285034
FP,yfjxajegornlwyvxygtt.jp,non-DGA,necurs,0.8358812928199768
FP,vtbcapital.com,non-DGA,ramnit,0.6547205448150635
FP,ipoqtpxyjts.mx,non-DGA,necurs,0.9283739924430847
FP,vbwmorckl.ga,non-DGA,necurs,0.9373304843902588
FP,vxiwfbdwqda.cc,non-DGA,kraken,0.5055728554725647
FP,fxyafxngvx.sx,non-DGA,necurs,0.9000554084777832
FP,rwmhdvanfdr.ga,non-DGA,necurs,0.9343525767326355
FP,orbwebsys.com,non-DGA,ramnit,0.67032390832901
FP,prswyhbwvgprlubs.pw,non-DGA,necurs,0.6117967963218689
FP,squirrly.co,non-DGA,necurs,0.518933117389679
FP,aidampssdt.la,non-DGA,necurs,0.9307333827018738
FP,sjqkooeblpinaluafwi.cc,non-DGA,necurs,0.8823158144950867
FP,jingfengjiaoyu.com,non-DGA,ramnit,0.7606838941574097
FP,ghcajemlfwu.com,non-DGA,ramnit,0.9261662364006042
FP,dwtquplrmujkehcjt.pro,non-DGA,necurs,0.9183546900749207
FP,gogowwv.com,non-DGA,vawtrak,0.6672674417495728
FP,fujitsupc.com,non-DGA,vawtrak,0.7567996978759766
FP,healthcare4ppl.com,non-DGA,shiotob/urlzone/bebloh,0.9549477696418762
FP,ushfsdfsdareit.com,non-DGA,ramnit,0.8456353545188904
FP,albassamfg.com,non-DGA,ramnit,0.6176245212554932
FP,familyhelps.bid,non-DGA,ramnit,0.8715254664421082
FP,awnmwnvm.xxx,non-DGA,necurs,0.9583760499954224
FP,jfrwuddln.org,non-DGA,qakbot,0.4953165054321289
FP,ewlwmlgfvpukndfv.ga,non-DGA,necurs,0.9428780674934387
FP,rfkujjhw.org,non-DGA,qakbot,0.45725375413894653
FP,vpauqiytgugvjgwqgf.org,non-DGA,qakbot,0.6614699959754944
FP,tvboxgroup.com,non-DGA,ramnit,0.6156737208366394
FP,auoegfiaefuageudn.pl,non-DGA,locky,0.8265306353569031
FP,udonjfmbaxujxrgearj.mn,non-DGA,necurs,0.8810479044914246
FP,ijyxkubghambu.ms,non-DGA,necurs,0.9579384922981262
FP,uhaokeevikaletekjb.co,non-DGA,necurs,0.8464570641517639
FP,drfuhrman.com,non-DGA,ramnit,0.9602463245391846
FP,nasdaqomx.com,non-DGA,ramnit,0.8148471713066101
FP,gynqpwtj.ki,non-DGA,necurs,0.936655580997467
FP,launchfcu.com,non-DGA,ramnit,0.4911278486251831
FP,myctfocbd.com,non-DGA,ramnit,0.8433119058609009
FP,cvckbvykgcqvmvdtoyjq.nf,non-DGA,necurs,0.8973297476768494
FP,jsuoolexdtpdhvnfw.ug,non-DGA,necurs,0.8953920006752014
FP,uxxfbjukoialewsix.kz,non-DGA,necurs,0.8565281629562378
FP,pltraffic14.com,non-DGA,shiotob/urlzone/bebloh,0.8009119629859924
FP,kiodnsbmx.com,non-DGA,ramnit,0.894882321357727
FP,lghnjpmi.org,non-DGA,qakbot,0.40659403800964355
FP,inspxtrc.com,non-DGA,ramnit,0.6976267695426941
FP,jfalpikped.in,non-DGA,necurs,0.7278062701225281
FP,pbubyuyclorud.cm,non-DGA,necurs,0.8936878442764282
FP,usatsimg.com,non-DGA,vawtrak,0.995266318321228
FP,abktourism.kz,non-DGA,necurs,0.5215151906013489
FP,hrfkcvdxljpnnawlxog.su,non-DGA,necurs,0.9057640433311462
FP,eceflqszk.biz,non-DGA,qakbot,0.9151378273963928
FP,jxcrbvsdreltlubtth.jp,non-DGA,necurs,0.8834100365638733
FP,ywgdkfmcguqq.de,non-DGA,necurs,0.9423482418060303
FP,badorno.xxx,non-DGA,necurs,0.5564452409744263
FP,grzcuubq.net,non-DGA,pykspa,0.2738491892814636
FP,eyewiki.org,non-DGA,pykspa,0.535088837146759
FP,gwvgbjgljjhfsdedvna.tv,non-DGA,necurs,0.9095582962036133
FP,appnexusgslb.com,non-DGA,ramnit,0.9131873846054077
FP,html5gamedevs.com,non-DGA,shiotob/urlzone/bebloh,0.9709390997886658
FP,vctrbuuntsl.pro,non-DGA,necurs,0.8898040652275085
FP,fjeamxxhddfn.me,non-DGA,necurs,0.8898494243621826
FP,euspadqeyy.xxx,non-DGA,necurs,0.9254919290542603
FP,spielenxxl.de,non-DGA,necurs,0.6371294856071472
FP,yrjascqsgnog.info,non-DGA,Cryptolocker - Flashback,0.39217427372932434
FP,getcloakvpn.com,non-DGA,ramnit,0.8668372631072998
FP,dxikxatduei.cc,non-DGA,kraken,0.5080211162567139
FP,htmlpublish.com,non-DGA,ramnit,0.8186178803443909
FP,signsyou.com,non-DGA,ramnit,0.5777971148490906
FP,ohuknel.jp,non-DGA,necurs,0.5509185194969177
FP,bbcrttnehdo.com,non-DGA,ramnit,0.9221304655075073
FP,egxiafx.im,non-DGA,necurs,0.8795839548110962
FP,mbci1touch.com,non-DGA,shiotob/urlzone/bebloh,0.9478402733802795
FP,adnmcvenvkrrs.com,non-DGA,ramnit,0.911773681640625
FP,mobutrafsrcms.com,non-DGA,ramnit,0.8858503699302673
FP,jjbuckley.com,non-DGA,ramnit,0.8162046074867249
FP,picnytnhnnnc.xxx,non-DGA,necurs,0.9370020031929016
FP,unitedbyblue.com,non-DGA,tinba,0.6983601450920105
FP,pidsbjgqcpgge.pw,non-DGA,necurs,0.4652506709098816
FP,nlnylxjf.org,non-DGA,qakbot,0.39002662897109985
FP,cknauue.org,non-DGA,pykspa,0.6582657098770142
FP,egphgxdlvbzo.info,non-DGA,pykspa,0.6026117205619812
FP,mxtiwjmlnbtpss.cc,non-DGA,ranbyus,0.9490519762039185
FP,andhrajyothy.com,non-DGA,ramnit,0.820222020149231
FP,iqkoag.com,non-DGA,pykspa,0.8587879538536072
FP,kyspoqrsvxecottwq.nu,non-DGA,necurs,0.9057642817497253
FP,nywsqdd.in,non-DGA,necurs,0.5631556510925293
FP,modniwygodni.pl,non-DGA,locky,0.7110447883605957
FP,kazatomprom.kz,non-DGA,pushdo,0.9797050356864929
FP,qpcomwifi.com,non-DGA,ramnit,0.7563964128494263
FP,offermobb.info,non-DGA,qakbot,0.32727646827697754
FP,jddqxug.ga,non-DGA,necurs,0.9156105518341064
FP,avnikdfa.org,non-DGA,qakbot,0.418750524520874
FP,hfpcylwntklpmbfh.sc,non-DGA,necurs,0.9450211524963379
FP,yijzasrq.biz,non-DGA,qakbot,0.8159772753715515
FP,sildpvwy.com,non-DGA,ramnit,0.8903390169143677
FP,nwgmfbjrixxs.bz,non-DGA,necurs,0.898483157157898
FP,kyeapkrdlbbulckv.jp,non-DGA,necurs,0.9544976949691772
FP,rcdlonybwmlnxb.sx,non-DGA,necurs,0.9271101951599121
FP,xiaozhuyoupu.com,non-DGA,qakbot,0.2893117368221283
FP,lhigrxbftuwama.ac,non-DGA,necurs,0.9083995223045349
FP,nrcqrmrmrqe.xxx,non-DGA,necurs,0.9733626842498779
FP,xmdwqsisol.eu,non-DGA,ramnit,0.9030933976173401
FP,hbdbaabbc21.com,non-DGA,shiotob/urlzone/bebloh,0.976491391658783
FP,dmbbvbruyidmv.sc,non-DGA,necurs,0.8736764788627625
FP,eyxkawybndwosovtw.ki,non-DGA,necurs,0.9006334543228149
FP,umploajbsmdvtsbhins.su,non-DGA,necurs,0.9098338484764099
FP,rohgoruhgsorhugih.mobi,non-DGA,murofet,0.8343860507011414
FP,fspmkodi.com,non-DGA,ramnit,0.8796043395996094
FP,wgaesaq.com,non-DGA,pykspa,0.9958012700080872
FP,bmxresfktjrvxtch.ug,non-DGA,necurs,0.9457314610481262
FP,ncfvcqfktrpcochbd.pro,non-DGA,necurs,0.921489953994751
FP,amccuijvgaqgf.im,non-DGA,necurs,0.9712486863136292
FP,ddcxrgtxa.com,non-DGA,ramnit,0.9524136781692505
FP,gfiajvspxbbx.mx,non-DGA,necurs,0.9231933355331421
FP,chmcwjfcwq.ir,non-DGA,necurs,0.9132250547409058
FP,urctxvxierusbp.com,non-DGA,ramnit,0.7932654619216919
FP,tgvpnproxy.me,non-DGA,necurs,0.8662006258964539
FP,myoptumhealthcomplexmedical.com,non-DGA,murofet,0.5556514263153076
FP,hmboassc.com,non-DGA,ramnit,0.8220575451850891
FP,ehjqlrjgoivhvsg.tj,non-DGA,necurs,0.9637399911880493
FP,jvzwlln3ci.org,non-DGA,shiotob/urlzone/bebloh,0.47500675916671753
FP,afd4aaf58705a09a.com,non-DGA,chinad,0.8949403762817383
FP,kolqvsvhoce.info,non-DGA,qakbot,0.39100781083106995
FP,pnbrzljq.bz,non-DGA,necurs,0.48523277044296265
FP,botnlvgnatsvl.nu,non-DGA,necurs,0.9670236110687256
FP,ptmwsocsqdoc.su,non-DGA,locky,0.5353334546089172
FP,nncqhdlyufpfvcheik.to,non-DGA,necurs,0.9533998966217041
FP,lhcyjdsvlet.org,non-DGA,qakbot,0.5102096796035767
FP,euigjkfj.cc,non-DGA,necurs,0.4275924265384674
FP,benefitsweb.com,non-DGA,vawtrak,0.5051875710487366
FP,djhardwell.com,non-DGA,ramnit,0.6728062629699707
FP,jadpkftnwl.ru,non-DGA,locky,0.38582003116607666
FP,fwurrkj.ac,non-DGA,necurs,0.9380007982254028
FP,btcbuffet.com,non-DGA,ramnit,0.8007638454437256
FP,bckxysdcqmpq.im,non-DGA,necurs,0.9022281765937805
FP,lacledecabco.dyndns.org,non-DGA,kraken,0.8361194133758545
FP,skibumslut.com,non-DGA,vawtrak,0.9469913244247437
FP,gqlkabuu.cc,non-DGA,kraken,0.5682218670845032
FP,xyuwrsmwbway.im,non-DGA,necurs,0.9650862812995911
FP,otaghkhabar24.com,non-DGA,shiotob/urlzone/bebloh,0.9957898259162903
FP,duwerauosrgblmutio.cc,non-DGA,necurs,0.9074172377586365
FP,xttwzfod.info,non-DGA,pykspa,0.6519207954406738
FP,lmfgtjpimglbxend.co,non-DGA,necurs,0.8667880296707153
FP,qyxrlggjjerefhlg.pw,non-DGA,necurs,0.518881618976593
FP,xqhotytxoxfqfhh.us,non-DGA,necurs,0.9564592838287354
FP,errqerg4vy.com,non-DGA,shiotob/urlzone/bebloh,0.9984052777290344
FP,gryfriv.info,non-DGA,pykspa,0.5817080140113831
FP,kbcyfvohpdmahnwwp.mu,non-DGA,necurs,0.8597360253334045
FP,pmgaknbnimkilotokin.bz,non-DGA,necurs,0.8774605393409729
FP,dfarlnvwtervymxf.sh,non-DGA,necurs,0.9216482043266296
FP,jbhrvvvr.net,non-DGA,pykspa,0.27953460812568665
FP,wiiyvbutndavupeomawp.sx,non-DGA,necurs,0.9019349217414856
FP,sfgxenwyecqacqvdqygm.cm,non-DGA,necurs,0.9417012929916382
FP,jsipjbaxyngoquxwdch.bz,non-DGA,necurs,0.8925965428352356
FP,xciiqcxnkso.bz,non-DGA,necurs,0.9009330868721008
FP,iloqqyclaormesukcv.la,non-DGA,necurs,0.9590868353843689
FP,sdmnapoli.it,non-DGA,necurs,0.791074275970459
FP,lypvrqcgq.cc,non-DGA,kraken,0.5731163024902344
FP,qnonojppgydffiuichur.ki,non-DGA,necurs,0.8942140936851501
FP,exactseek.com,non-DGA,ramnit,0.7732701897621155
FP,mvtvwireless.com,non-DGA,tinba,0.45244401693344116
FP,healthjobsuk.com,non-DGA,ramnit,0.5981380939483643
FP,bwdrgtebtvayvvnaapxbo.ir,non-DGA,necurs,0.8912146687507629
FP,wkeenwell.com,non-DGA,ramnit,0.5583332180976868
FP,acdmemudtwtvqgimkhngu.net,non-DGA,qakbot,0.6860319972038269
FP,rtbsuperhub.com,non-DGA,ramnit,0.4976571202278137
FP,mttwcupvpobcuth.su,non-DGA,locky,0.4602699279785156
FP,akhbarelyaom.com,non-DGA,ramnit,0.4814869463443756
FP,hphdugbr.com,non-DGA,ramnit,0.9350759983062744
FP,yiwumbj.biz,non-DGA,necurs,0.29826200008392334
FP,rytaqakn.sh,non-DGA,necurs,0.8743261694908142
FP,mxvpwuwxcvkoega.org,non-DGA,Cryptolocker - Flashback,0.37720704078674316
FP,diwmnjnrnxgenfspavwpk.la,non-DGA,necurs,0.9407193660736084
FP,ctfkeuqh.net,non-DGA,pykspa,0.2719472646713257
FP,rflpbemlutwrgjk.cc,non-DGA,necurs,0.9030391573905945
FP,eljgtar.so,non-DGA,necurs,0.7248446941375732
FP,qmuwlqcepxk.ir,non-DGA,necurs,0.9030989408493042
FP,igvlkwxltdixuhn.ir,non-DGA,necurs,0.9477616548538208
FP,qbbnxohmtiixsvbl.mn,non-DGA,necurs,0.9432646036148071
FP,pkcplnmjryudewcsaww.cx,non-DGA,necurs,0.8697286248207092
FP,amfghmbvpfietye.mn,non-DGA,necurs,0.9163844585418701
FP,hyoqdhne.net,non-DGA,pykspa,0.27132076025009155
FP,dyupbydns.com,non-DGA,ramnit,0.8243575692176819
FP,bfdynhceaogxlemlny.tw,non-DGA,necurs,0.9165139198303223
FP,rczlwxi.cc,non-DGA,kraken,0.6842106580734253
FP,fspqhnmqidypaltv.ms,non-DGA,necurs,0.9713122248649597
FP,digpubprd.org,non-DGA,qakbot,0.3971244692802429
FP,yepufyxunjrpiuy.su,non-DGA,locky,0.5180723667144775
FP,orbitbhyve.com,non-DGA,ramnit,0.8333356380462646
FP,rfapwvn.me,non-DGA,necurs,0.633533775806427
FP,bebbcqcgnkb.biz,non-DGA,qakbot,0.42461109161376953
FP,fgtnfozktx.cc,non-DGA,kraken,0.9264359474182129
FP,tugafree.pw,non-DGA,necurs,0.4353850781917572
FP,pkflusw.me,non-DGA,necurs,0.5981712937355042
FP,espnfrontrow.com,non-DGA,tinba,0.8446101546287537
FP,ohpmcnxxtwh.bz,non-DGA,necurs,0.9229711890220642
FP,ymbdglbh.in,non-DGA,necurs,0.7124756574630737
FP,2gok8g15p2.com,non-DGA,shiotob/urlzone/bebloh,0.995297372341156
FP,wtfpeople.com,non-DGA,ramnit,0.5530746579170227
FP,qtdxmgoqs.pw,non-DGA,locky,0.596411943435669
FP,ynbnynxoxm.bz,non-DGA,necurs,0.8920447826385498
FP,icxwlvdsxtiepjoacwitm.biz,non-DGA,qakbot,0.6627611517906189
FP,tirupurhr.com,non-DGA,ramnit,0.629917323589325
FP,gwkfklhtou.mn,non-DGA,necurs,0.9222230315208435
FP,xyiacjpxmuvli.nu,non-DGA,necurs,0.9625763893127441
FP,jsfomxgd.ac,non-DGA,necurs,0.9316235780715942
FP,thicjqsk.cc,non-DGA,kraken,0.48550522327423096
FP,gjbicqjinjjrkg.ac,non-DGA,necurs,0.9425100684165955
FP,uvlyzxml.com,non-DGA,qakbot,0.22513753175735474
FP,xdisctracking.pw,non-DGA,necurs,0.361136257648468
FP,leajhmjdjd.to,non-DGA,necurs,0.9493556618690491
FP,hjwywhdqku.la,non-DGA,necurs,0.943902850151062
FP,haixiutv.com,non-DGA,ramnit,0.865253746509552
FP,xiaoenai.com,non-DGA,ramnit,0.5824025273323059
FP,officialkmspico.com,non-DGA,ramnit,0.6318949460983276
FP,fllptmkiq.ac,non-DGA,necurs,0.9434554576873779
FP,edgeeprop.my,non-DGA,necurs,0.5765866637229919
FP,unitedwifi.com,non-DGA,vawtrak,0.849139392375946
FP,oslmhwnvvuwyvxtwcoea.net,non-DGA,necurs,0.43177372217178345
FP,hkbdhdykpxqihtbl.sx,non-DGA,necurs,0.9368900656700134
FP,fgrulndaayd.la,non-DGA,necurs,0.9506931304931641
FP,jhclbdtkndk.pw,non-DGA,necurs,0.50365149974823
FP,lkpftdrg.com,non-DGA,ramnit,0.9379039406776428
FP,hddesktopwallpapers.in,non-DGA,necurs,0.80950528383255
FP,xyufsmd.cc,non-DGA,necurs,0.4049116373062134
FP,sigdiphd.ga,non-DGA,necurs,0.9167653322219849
FP,yetuhsgxpp.ga,non-DGA,necurs,0.9296481013298035
FP,nnvpidwvx.im,non-DGA,necurs,0.9562705755233765
FP,hvrnbxydkrdrklr.mx,non-DGA,necurs,0.92743980884552
FP,dnaxddnc.com,non-DGA,ramnit,0.9260045886039734
FP,qbbsclnbcbhdp.pw,non-DGA,tinba,0.36350077390670776
FP,fuvwuvisnpdg.xxx,non-DGA,necurs,0.9448389410972595
FP,uuqhjkbebu.mx,non-DGA,necurs,0.903372049331665
FP,wgexhoxbpkpu.pw,non-DGA,tinba,0.9955808520317078
FP,s9kkremkr0.com,non-DGA,shiotob/urlzone/bebloh,0.8367229700088501
FP,adlqksboiwqvt.ac,non-DGA,necurs,0.9459471106529236
FP,kxoxpdw.in,non-DGA,necurs,0.53359055519104
FP,llmdwapw.com,non-DGA,ramnit,0.7805342078208923
FP,dlifdfrbwpyfbxuxs.pro,non-DGA,necurs,0.8828938007354736
FP,eagleeyes.tw,non-DGA,necurs,0.7844038605690002
FP,gluedtomycraftsblog.com,non-DGA,ramnit,0.8230307102203369
FP,ourwebhttps.com,non-DGA,ramnit,0.7901474833488464
FP,srchmgrk.com,non-DGA,ramnit,0.6442987322807312
FP,mytownneo.com,non-DGA,ramnit,0.5554814338684082
FP,gnfanmyuehrg.info,non-DGA,Cryptolocker - Flashback,0.39669862389564514
FP,sekkaku.net,non-DGA,pykspa,0.5370048880577087
FP,usfcrgov.com,non-DGA,ramnit,0.8121379613876343
FP,sxpmacqp.com,non-DGA,ramnit,0.8986667394638062
FP,acqixs.net,non-DGA,pykspa,0.8536959886550903
FP,cuxncfkeao.ru,non-DGA,locky,0.593672513961792
FP,ckrayigmeffwswb.mx,non-DGA,necurs,0.9132821559906006
FP,oocdjhjywinaklpv.so,non-DGA,necurs,0.8979193568229675
FP,ctwwkcatasawkdlxsvnb.sx,non-DGA,necurs,0.8637834787368774
FP,ahkscript.org,non-DGA,qakbot,0.4231213629245758
FP,nbhwofhcrqsua.kz,non-DGA,necurs,0.9413151144981384
FP,rxescript.com,non-DGA,ramnit,0.8786985278129578
FP,asiagol99.com,non-DGA,shiotob/urlzone/bebloh,0.7603283524513245
FP,qfqukphepe.ir,non-DGA,necurs,0.8910390734672546
FP,tpcdyiwdfwwol.co,non-DGA,necurs,0.9311597943305969
FP,ibwsuuiyikug.jp,non-DGA,necurs,0.9119594693183899
FP,lbcgroup.tv,non-DGA,necurs,0.5430742502212524
FP,dwufpqwnwifxvv.cx,non-DGA,necurs,0.9678268432617188
FP,unhaggle.com,non-DGA,vawtrak,0.41656455397605896
FP,vmlimplavtacm.sc,non-DGA,necurs,0.898722767829895
FP,fvwomabjpvltsinvcase.ir,non-DGA,necurs,0.856103241443634
FP,madthumbscdn.com,non-DGA,ramnit,0.7547944784164429
FP,ntwxjoekqxlsmsmblfy.ki,non-DGA,necurs,0.9257943630218506
FP,gwkhsphs.org,non-DGA,qakbot,0.4121873676776886
FP,zwbyqmr.cc,non-DGA,kraken,0.6121259927749634
FP,wtdipsacoipm.ga,non-DGA,necurs,0.9412235617637634
FP,ycmvuuvj.mn,non-DGA,necurs,0.9072049856185913
FP,epxaagvcrtwwgjnp.ms,non-DGA,necurs,0.9733336567878723
FP,huyfecaskhu.ms,non-DGA,necurs,0.5867031812667847
FP,zxoexbgy.net,non-DGA,pykspa,0.31507599353790283
FP,spwijfhb.cc,non-DGA,kraken,0.48898300528526306
FP,xtefhegqp.pw,non-DGA,locky,0.6340005993843079
FP,mxybawp.cc,non-DGA,necurs,0.4379405379295349
FP,withairbnb.com,non-DGA,ramnit,0.8061326742172241
FP,isjewspaksexmrniw.nf,non-DGA,necurs,0.9155578017234802
FP,isysjqgfyyem.jp,non-DGA,necurs,0.9143525958061218
FP,imqnavarra.com,non-DGA,ramnit,0.5795824527740479
FP,geqtaou.biz,non-DGA,pykspa,0.7984863519668579
FP,eviytgyivb.org,non-DGA,qakbot,0.5635631084442139
FP,goquiq.com,non-DGA,pykspa,0.771741509437561
FP,uhjgfwudtgawfmneo.to,non-DGA,necurs,0.9054787755012512
FP,myfoxdfw.com,non-DGA,ramnit,0.9291084408760071
FP,ldkdierujjfmcn.club,non-DGA,ramnit,0.49366798996925354
FP,hlkbeowwoukhxhcmv.mx,non-DGA,necurs,0.8789098262786865
FP,ecpfnxqttpiac.me,non-DGA,necurs,0.8659151196479797
FP,1xbahisxvnm.com,non-DGA,shiotob/urlzone/bebloh,0.9998185038566589
FP,refpaqmj.top,non-DGA,vawtrak,0.6332385540008545
FP,technipfmc.com,non-DGA,ramnit,0.564732015132904
FP,xluldugmewq.co,non-DGA,necurs,0.8047693967819214
FP,tcfvgpvijf.so,non-DGA,necurs,0.893558919429779
FP,jwxofdp.in,non-DGA,necurs,0.536238431930542
FP,objectiva.pt,non-DGA,necurs,0.5653985738754272
FP,anonymousvpn.org,non-DGA,qakbot,0.33677467703819275
FP,gx7ekbenv2riucmf.onion,non-DGA,chinad,0.8626695275306702
FP,oocvxbosipeiufleh.ga,non-DGA,necurs,0.8960132598876953
FP,mpweekly.com,non-DGA,ramnit,0.5554370880126953
FP,btghafdqaqdgg.cx,non-DGA,necurs,0.9454951882362366
FP,ajlfygvacn.xxx,non-DGA,necurs,0.9704051613807678
FP,jwtblhrsrmy.jp,non-DGA,necurs,0.9499160647392273
FP,qovxgdknm.org,non-DGA,qakbot,0.5199210047721863
FP,happypixel.pl,non-DGA,locky,0.5418993234634399
FP,mykguard.com,non-DGA,ramnit,0.6538999080657959
FP,narutopixxx.com,non-DGA,ramnit,0.43921682238578796
FP,clnbrnds.com,non-DGA,ramnit,0.7694642543792725
FP,natimatica.com,non-DGA,vawtrak,0.8311170935630798
FP,oshkoshcorp.com,non-DGA,ramnit,0.6154876351356506
FP,hyrlwqbeqmpomk.la,non-DGA,necurs,0.9604859948158264
FP,plrwzhpu.net,non-DGA,pykspa,0.31701934337615967
FP,psvrymdfbiftldewgsrye.biz,non-DGA,qakbot,0.6825661063194275
FP,jdqetrnvdyaxtyt.su,non-DGA,locky,0.40012234449386597
FP,ibtampmpkvt.tw,non-DGA,necurs,0.8960751295089722
FP,iwxultetwuxhhlnwndv.sx,non-DGA,necurs,0.8763004541397095
FP,nhrtvxtuix.de,non-DGA,necurs,0.9606817960739136
FP,iptvmanagerpro.com,non-DGA,ramnit,0.4530770480632782
FP,pjonlcxb.org,non-DGA,qakbot,0.4222618639469147
FP,officialkcoa.com,non-DGA,ramnit,0.5085480213165283
FP,neceavfjklgqylhynyx.jp,non-DGA,necurs,0.8802545070648193
FP,cmsftrax.com,non-DGA,ramnit,0.6129599809646606
FP,trxdigit.bid,non-DGA,ramnit,0.9552927613258362
FP,halfwheel.com,non-DGA,ramnit,0.5234358310699463
FP,lmlookup.dynu.com,non-DGA,kraken,0.8489997982978821
FP,exdynsrv.com,non-DGA,ramnit,0.8798251152038574
FP,imprvdosrv.com,non-DGA,ramnit,0.9074486494064331
FP,vydnvoiqeuyevnbq.sh,non-DGA,necurs,0.9362887740135193
FP,xnxxhamster.net,non-DGA,pykspa,0.3275739252567291
FP,ksqssymhbaqpjinica.kz,non-DGA,necurs,0.8875776529312134
FP,lhatnjnt.org,non-DGA,qakbot,0.3565952479839325
FP,uygwsljsf.nf,non-DGA,necurs,0.9093064069747925
FP,vpnconfig.info,non-DGA,qakbot,0.2882061004638672
FP,kkpsxpegdbjjwv.ac,non-DGA,necurs,0.9486380219459534
FP,vdewmeit.biz,non-DGA,qakbot,0.3900303542613983
FP,rmomrgosqscoiuq.cc,non-DGA,necurs,0.6607288122177124
FP,lsdroxcjoeyi.org,non-DGA,qakbot,0.24718829989433289
FP,tvpacifico.mx,non-DGA,necurs,0.7169754505157471
