type,domain,trueClass,predClass,predProb
FP,qgbtxxpx.ru,non-DGA,DGA,0.7893586754798889
FP,unstopweb.biz,non-DGA,DGA,0.9384884834289551
FP,ccjoigfeuetaahtuios.biz,non-DGA,DGA,0.9999315738677979
FP,bkpbhtn.com,non-DGA,DGA,0.9579503536224365
FP,iujyautnujyw.cc,non-DGA,DGA,0.9987994432449341
FP,higyuwdnfo.kz,non-DGA,DGA,0.9939356446266174
FP,filirhqbdjgjrcdtj.sx,non-DGA,DGA,0.9405471682548523
FP,ljlkjkljkjlkjljljljlkjkljlkjkjkjjhjghghgh.com,non-DGA,DGA,0.9991044998168945
FP,ckrupngnuc.cc,non-DGA,DGA,0.9998747706413269
FP,wdfangyi.com,non-DGA,DGA,0.5259116888046265
FP,yfdmqzmx.net,non-DGA,DGA,0.6387612819671631
FP,pfkafwydgpepnxg.eu,non-DGA,DGA,0.9965705871582031
FP,efvmgqqeyhkobraiiwc.mx,non-DGA,DGA,0.8638021945953369
FP,www.911metallurgist.com,non-DGA,DGA,0.8776829838752747
FP,ejmexmlwjp.xxx,non-DGA,DGA,0.9629855155944824
FP,ns01.midtowndoornailns.com,non-DGA,DGA,0.9122642874717712
FP,ddpagsavpfxq.info,non-DGA,DGA,0.9945756196975708
FP,desucofuzulobiv.ru,non-DGA,DGA,0.9998169541358948
FP,paaxwzazcwealkw.xyz,non-DGA,DGA,0.9856571555137634
FP,tudmhcj.com,non-DGA,DGA,0.7145860195159912
FP,tvzvezda.me,non-DGA,DGA,0.6203327178955078
FP,lhjcihwuwgouvl.kz,non-DGA,DGA,0.9928975701332092
FP,eokbnio34738as.net,non-DGA,DGA,0.9999450445175171
FP,buqrdtyald.mu,non-DGA,DGA,0.8825929760932922
FP,sauqcbojqyvxgs.ru,non-DGA,DGA,0.9991306066513062
FP,dicubmyeg.com,non-DGA,DGA,0.7901363372802734
FP,zjfjcuo.net,non-DGA,DGA,0.71490478515625
FP,mljwibu.cc,non-DGA,DGA,0.8253341913223267
FP,yeliwnqlkn.sh,non-DGA,DGA,0.9757423400878906
FP,txogmogv.info,non-DGA,DGA,0.9372592568397522
FP,tvaxxdfmpymbmg.co,non-DGA,DGA,0.9362006187438965
FP,xkwxquon.xxx,non-DGA,DGA,0.9806379675865173
FP,288445130.keywordblocks.com,non-DGA,DGA,0.9969797134399414
FP,avlykkwhau.in,non-DGA,DGA,0.9555914998054504
FP,ntxkpoogmdmje.la,non-DGA,DGA,0.9863724708557129
FP,bonxsqstn.com,non-DGA,DGA,0.9614723324775696
FP,qfbjjsw.me,non-DGA,DGA,0.7115645408630371
FP,bbqguys.com,non-DGA,DGA,0.6986371874809265
FP,xslrbdbwgbwggrdjpg.cm,non-DGA,DGA,0.917542576789856
FP,uwqhasapps.com,non-DGA,DGA,0.9078841209411621
FP,xgmvfgkhbktb.co,non-DGA,DGA,0.9286850690841675
FP,dcrgdizi.com,non-DGA,DGA,0.5968871712684631
FP,ftyklvsmgdmyfd.us,non-DGA,DGA,0.8938202261924744
FP,rnexjvwvvyyb.me,non-DGA,DGA,0.9832814931869507
FP,mmxyxymn.com,non-DGA,DGA,0.9221078753471375
FP,aujhtktcuahblewiavfg.mn,non-DGA,DGA,0.9302209615707397
FP,avgfunds.com,non-DGA,DGA,0.5548233985900879
FP,jxlbjlll.net,non-DGA,DGA,0.5265743136405945
FP,yaeyflixcbidd.la,non-DGA,DGA,0.9848646521568298
FP,stiliwobiqlrtag.com,non-DGA,DGA,0.9920520186424255
FP,logicsolbp.com,non-DGA,DGA,0.5258499383926392
FP,yfjxajegornlwyvxygtt.jp,non-DGA,DGA,0.8714624047279358
FP,curxwrh.net,non-DGA,DGA,0.5218204259872437
FP,ipoqtpxyjts.mx,non-DGA,DGA,0.9707748889923096
FP,ydobgmg.net,non-DGA,DGA,0.5580419301986694
FP,freinhouwppi.bid,non-DGA,DGA,0.9994463920593262
FP,hefxosi.com,non-DGA,DGA,0.7673854231834412
FP,giftsnglamour.com,non-DGA,DGA,0.967837393283844
FP,vbwmorckl.ga,non-DGA,DGA,0.9619128704071045
FP,vxiwfbdwqda.cc,non-DGA,DGA,0.9899849891662598
FP,fxyafxngvx.sx,non-DGA,DGA,0.8370577692985535
FP,rwmhdvanfdr.ga,non-DGA,DGA,0.9775832891464233
FP,sritown.com,non-DGA,DGA,0.8156790137290955
FP,prswyhbwvgprlubs.pw,non-DGA,DGA,0.9968975186347961
FP,aidampssdt.la,non-DGA,DGA,0.9714230298995972
FP,sjqkooeblpinaluafwi.cc,non-DGA,DGA,0.9932584762573242
FP,ihesocn.com,non-DGA,DGA,0.9864766001701355
FP,ghcajemlfwu.com,non-DGA,DGA,0.9972760081291199
FP,dwtquplrmujkehcjt.pro,non-DGA,DGA,0.9521124958992004
FP,fujitsupc.com,non-DGA,DGA,0.8324170112609863
FP,ushfsdfsdareit.com,non-DGA,DGA,0.5488088130950928
FP,cggacts.pro,non-DGA,DGA,0.7033900022506714
FP,herokucdn.com,non-DGA,DGA,0.5241883397102356
FP,awnmwnvm.xxx,non-DGA,DGA,0.9926114082336426
FP,jfrwuddln.org,non-DGA,DGA,0.9963473677635193
FP,ewlwmlgfvpukndfv.ga,non-DGA,DGA,0.984444260597229
FP,rfkujjhw.org,non-DGA,DGA,0.8093171119689941
FP,zagranitsa.com,non-DGA,DGA,0.7518543004989624
FP,vpauqiytgugvjgwqgf.org,non-DGA,DGA,0.9981996417045593
FP,qyshkef.com,non-DGA,DGA,0.7694423794746399
FP,udonjfmbaxujxrgearj.mn,non-DGA,DGA,0.8992174863815308
FP,ijyxkubghambu.ms,non-DGA,DGA,0.8567174077033997
FP,uhaokeevikaletekjb.co,non-DGA,DGA,0.9057772159576416
FP,drfuhrman.com,non-DGA,DGA,0.6438676118850708
FP,bestforexplmdb.com,non-DGA,DGA,0.9814284443855286
FP,nasdaqomx.com,non-DGA,DGA,0.5111790895462036
FP,gynqpwtj.ki,non-DGA,DGA,0.9625236392021179
FP,ioamydf.in,non-DGA,DGA,0.6844155788421631
FP,myctfocbd.com,non-DGA,DGA,0.9072110056877136
FP,cvckbvykgcqvmvdtoyjq.nf,non-DGA,DGA,0.9581884741783142
FP,jsuoolexdtpdhvnfw.ug,non-DGA,DGA,0.9250802993774414
FP,uxxfbjukoialewsix.kz,non-DGA,DGA,0.9900798797607422
FP,ageihehaioeoaiegj.kz,non-DGA,DGA,0.9994809627532959
FP,kiodnsbmx.com,non-DGA,DGA,0.6914708614349365
FP,lghnjpmi.org,non-DGA,DGA,0.8844093084335327
FP,jfalpikped.in,non-DGA,DGA,0.9986817240715027
FP,pbubyuyclorud.cm,non-DGA,DGA,0.8928641080856323
FP,usatsimg.com,non-DGA,DGA,0.7796753644943237
FP,abktourism.kz,non-DGA,DGA,0.9999182224273682
FP,hrfkcvdxljpnnawlxog.su,non-DGA,DGA,0.9834039807319641
FP,eceflqszk.biz,non-DGA,DGA,0.9913547039031982
FP,jxcrbvsdreltlubtth.jp,non-DGA,DGA,0.5845627784729004
FP,ywgdkfmcguqq.de,non-DGA,DGA,0.9649523496627808
FP,wjxhufb.org,non-DGA,DGA,0.5876874327659607
FP,badorno.xxx,non-DGA,DGA,0.7153021097183228
FP,grzcuubq.net,non-DGA,DGA,0.948691725730896
FP,zuxsbloy.com,non-DGA,DGA,0.6416947245597839
FP,kshowsubindo.net,non-DGA,DGA,0.5705673694610596
FP,gwvgbjgljjhfsdedvna.tv,non-DGA,DGA,0.9784075021743774
FP,aztecaweb.click,non-DGA,DGA,0.9701657891273499
FP,ingatlantulajdonostol.info,non-DGA,DGA,0.9848600625991821
FP,appnexusgslb.com,non-DGA,DGA,0.7579067945480347
FP,uhouho2ch.com,non-DGA,DGA,0.51363205909729
FP,casemgmtsys.com,non-DGA,DGA,0.6737700700759888
FP,vctrbuuntsl.pro,non-DGA,DGA,0.9473004937171936
FP,fjeamxxhddfn.me,non-DGA,DGA,0.9791838526725769
FP,wvvwxfjob168.com,non-DGA,DGA,0.8793375492095947
FP,euspadqeyy.xxx,non-DGA,DGA,0.9963949918746948
FP,illinoisalumni.org,non-DGA,DGA,0.6904651522636414
FP,yrjascqsgnog.info,non-DGA,DGA,0.9960043430328369
FP,dxikxatduei.cc,non-DGA,DGA,0.9866616725921631
FP,dtljuqw.net,non-DGA,DGA,0.5195111036300659
FP,bbcrttnehdo.com,non-DGA,DGA,0.9959328174591064
FP,egxiafx.im,non-DGA,DGA,0.8481720685958862
FP,mihybrid.com,non-DGA,DGA,0.507908821105957
FP,bls2015.contentservice.net,non-DGA,DGA,0.6735793948173523
FP,hwgamecloud.com,non-DGA,DGA,0.8301820158958435
FP,adnmcvenvkrrs.com,non-DGA,DGA,0.9980157017707825
FP,jjbuckley.com,non-DGA,DGA,0.5985528230667114
FP,picnytnhnnnc.xxx,non-DGA,DGA,0.9870273470878601
FP,pidsbjgqcpgge.pw,non-DGA,DGA,0.999991774559021
FP,nlnylxjf.org,non-DGA,DGA,0.7534931898117065
FP,cknauue.org,non-DGA,DGA,0.8908443450927734
FP,bukubiruku.com,non-DGA,DGA,0.8601274490356445
FP,egphgxdlvbzo.info,non-DGA,DGA,0.9984493851661682
FP,mxtiwjmlnbtpss.cc,non-DGA,DGA,0.9991183876991272
FP,andhrajyothy.com,non-DGA,DGA,0.8324498534202576
FP,ruytctz.net,non-DGA,DGA,0.8818221092224121
FP,ofzwuac.net,non-DGA,DGA,0.6916495561599731
FP,kyspoqrsvxecottwq.nu,non-DGA,DGA,0.9362035393714905
FP,mathxlforschool.com,non-DGA,DGA,0.7062417268753052
FP,qpcomwifi.com,non-DGA,DGA,0.8717111349105835
FP,offermobb.info,non-DGA,DGA,0.5025844573974609
FP,jddqxug.ga,non-DGA,DGA,0.9766083359718323
FP,nasdaqomxnordic.com,non-DGA,DGA,0.9991635680198669
FP,avnikdfa.org,non-DGA,DGA,0.5882086157798767
FP,hfpcylwntklpmbfh.sc,non-DGA,DGA,0.9038257598876953
FP,yijzasrq.biz,non-DGA,DGA,0.9946980476379395
FP,sildpvwy.com,non-DGA,DGA,0.8882142305374146
FP,nwgmfbjrixxs.bz,non-DGA,DGA,0.9808014631271362
FP,kyeapkrdlbbulckv.jp,non-DGA,DGA,0.8424554467201233
FP,rcdlonybwmlnxb.sx,non-DGA,DGA,0.9340408444404602
FP,xiaozhuyoupu.com,non-DGA,DGA,0.952174186706543
FP,pkuoqtob.net,non-DGA,DGA,0.74134361743927
FP,wikivoyage.org,non-DGA,DGA,0.6247231960296631
FP,lhigrxbftuwama.ac,non-DGA,DGA,0.9477272629737854
FP,nrcqrmrmrqe.xxx,non-DGA,DGA,0.9484580159187317
FP,xmdwqsisol.eu,non-DGA,DGA,0.9967679381370544
FP,hbdbaabbc21.com,non-DGA,DGA,0.7362598776817322
FP,beechnut.com,non-DGA,DGA,0.529327392578125
FP,dmbbvbruyidmv.sc,non-DGA,DGA,0.8432831764221191
FP,eyxkawybndwosovtw.ki,non-DGA,DGA,0.9499186277389526
FP,umploajbsmdvtsbhins.su,non-DGA,DGA,0.9862390160560608
FP,fspmkodi.com,non-DGA,DGA,0.773216724395752
FP,ruralvia.com,non-DGA,DGA,0.7290046215057373
FP,yesnoif.com,non-DGA,DGA,0.5508531928062439
FP,bmxresfktjrvxtch.ug,non-DGA,DGA,0.8812074065208435
FP,ncfvcqfktrpcochbd.pro,non-DGA,DGA,0.9760515689849854
FP,resourcedepot.info,non-DGA,DGA,0.7179306745529175
FP,amccuijvgaqgf.im,non-DGA,DGA,0.9246723055839539
FP,ddcxrgtxa.com,non-DGA,DGA,0.9786404967308044
FP,gfiajvspxbbx.mx,non-DGA,DGA,0.9379335045814514
FP,chmcwjfcwq.ir,non-DGA,DGA,0.9559931755065918
FP,urctxvxierusbp.com,non-DGA,DGA,0.9992647767066956
FP,postgresql.org,non-DGA,DGA,0.8408329486846924
FP,tgvpnproxy.me,non-DGA,DGA,0.9244927763938904
FP,ehjqlrjgoivhvsg.tj,non-DGA,DGA,0.917566180229187
FP,3kmvw8mdc.gq,non-DGA,DGA,0.7338293194770813
FP,jvzwlln3ci.org,non-DGA,DGA,0.999154806137085
FP,afd4aaf58705a09a.com,non-DGA,DGA,0.9491837620735168
FP,kolqvsvhoce.info,non-DGA,DGA,0.8432043790817261
FP,1plus1plus1equals1.net,non-DGA,DGA,0.9757434129714966
FP,pnbrzljq.bz,non-DGA,DGA,0.9420734643936157
FP,pawnguru.com,non-DGA,DGA,0.8707661628723145
FP,botnlvgnatsvl.nu,non-DGA,DGA,0.9645037651062012
FP,hwwhf.info,non-DGA,DGA,0.9571353793144226
FP,ptmwsocsqdoc.su,non-DGA,DGA,0.9897955656051636
FP,nncqhdlyufpfvcheik.to,non-DGA,DGA,0.9725573062896729
FP,zzypqme.org,non-DGA,DGA,0.6881946325302124
FP,lhcyjdsvlet.org,non-DGA,DGA,0.9971538782119751
FP,euigjkfj.cc,non-DGA,DGA,0.9555260539054871
FP,studioknitsf.com,non-DGA,DGA,0.9498836398124695
FP,jadpkftnwl.ru,non-DGA,DGA,0.9078754186630249
FP,fwurrkj.ac,non-DGA,DGA,0.9637425541877747
FP,btcbuffet.com,non-DGA,DGA,0.6881393194198608
FP,ydbnnxs.com,non-DGA,DGA,0.5093169212341309
FP,bckxysdcqmpq.im,non-DGA,DGA,0.9548680186271667
FP,lacledecabco.dyndns.org,non-DGA,DGA,0.9422486424446106
FP,wmpqyos.com,non-DGA,DGA,0.9720878601074219
FP,skibumslut.com,non-DGA,DGA,0.8786755800247192
FP,gqlkabuu.cc,non-DGA,DGA,0.9484441876411438
FP,xyuwrsmwbway.im,non-DGA,DGA,0.8430909514427185
FP,xfceqzt.net,non-DGA,DGA,0.5798919796943665
FP,mfpbdbc.org,non-DGA,DGA,0.588375449180603
FP,duwerauosrgblmutio.cc,non-DGA,DGA,0.9999188780784607
FP,xttwzfod.info,non-DGA,DGA,0.9693048596382141
FP,lmfgtjpimglbxend.co,non-DGA,DGA,0.9527482986450195
FP,qyxrlggjjerefhlg.pw,non-DGA,DGA,0.9994411468505859
FP,xqhotytxoxfqfhh.us,non-DGA,DGA,0.9423990845680237
FP,twcwifi.com,non-DGA,DGA,0.6399418115615845
FP,errqerg4vy.com,non-DGA,DGA,0.9721235632896423
FP,anatomyandphysiologyi.com,non-DGA,DGA,0.9902716875076294
FP,kbcyfvohpdmahnwwp.mu,non-DGA,DGA,0.8153526186943054
FP,pmgaknbnimkilotokin.bz,non-DGA,DGA,0.9993484020233154
FP,dfarlnvwtervymxf.sh,non-DGA,DGA,0.9321120977401733
FP,qwiklab.com,non-DGA,DGA,0.5401875376701355
FP,zuchgfe.com,non-DGA,DGA,0.7553979158401489
FP,jbhrvvvr.net,non-DGA,DGA,0.9089985489845276
FP,wiiyvbutndavupeomawp.sx,non-DGA,DGA,0.9552504420280457
FP,shilpaahuja.com,non-DGA,DGA,0.5170304179191589
FP,sfgxenwyecqacqvdqygm.cm,non-DGA,DGA,0.8844234943389893
FP,jsipjbaxyngoquxwdch.bz,non-DGA,DGA,0.9037838578224182
FP,xciiqcxnkso.bz,non-DGA,DGA,0.9850541949272156
FP,kohadymxont.im,non-DGA,DGA,0.9365923404693604
FP,iloqqyclaormesukcv.la,non-DGA,DGA,0.9539085030555725
FP,lilacbux.com,non-DGA,DGA,0.6811361312866211
FP,lypvrqcgq.cc,non-DGA,DGA,0.9514408707618713
FP,christianbro.pw,non-DGA,DGA,0.9028477668762207
FP,qnonojppgydffiuichur.ki,non-DGA,DGA,0.9420824646949768
FP,bwdrgtebtvayvvnaapxbo.ir,non-DGA,DGA,0.904681921005249
FP,vllezritxani.com,non-DGA,DGA,0.6300535202026367
FP,pyogeinfluhus35.com,non-DGA,DGA,0.8925150036811829
FP,acdmemudtwtvqgimkhngu.net,non-DGA,DGA,0.9989168643951416
FP,mttwcupvpobcuth.su,non-DGA,DGA,0.9960273504257202
FP,hphdugbr.com,non-DGA,DGA,0.7049601078033447
FP,yiwumbj.biz,non-DGA,DGA,0.7247759699821472
FP,rytaqakn.sh,non-DGA,DGA,0.9227039813995361
FP,mxvpwuwxcvkoega.org,non-DGA,DGA,0.9995224475860596
FP,doodhwali.com,non-DGA,DGA,0.8553073406219482
FP,diwmnjnrnxgenfspavwpk.la,non-DGA,DGA,0.9879266619682312
FP,ctfkeuqh.net,non-DGA,DGA,0.7342890501022339
FP,bwmconb.biz,non-DGA,DGA,0.8067042827606201
FP,rflpbemlutwrgjk.cc,non-DGA,DGA,0.9951744079589844
FP,eljgtar.so,non-DGA,DGA,0.8982158303260803
FP,qmuwlqcepxk.ir,non-DGA,DGA,0.9659025073051453
FP,igvlkwxltdixuhn.ir,non-DGA,DGA,0.9839949011802673
FP,qbbnxohmtiixsvbl.mn,non-DGA,DGA,0.9889636039733887
FP,pkcplnmjryudewcsaww.cx,non-DGA,DGA,0.9642578363418579
FP,amfghmbvpfietye.mn,non-DGA,DGA,0.9896178245544434
FP,hyoqdhne.net,non-DGA,DGA,0.5692267417907715
FP,smdhyj.net,non-DGA,DGA,0.5069273114204407
FP,dyupbydns.com,non-DGA,DGA,0.7489417791366577
FP,bfdynhceaogxlemlny.tw,non-DGA,DGA,0.9973781704902649
FP,rczlwxi.cc,non-DGA,DGA,0.8737692832946777
FP,fspqhnmqidypaltv.ms,non-DGA,DGA,0.8929336667060852
FP,digpubprd.org,non-DGA,DGA,0.8045311570167542
FP,yepufyxunjrpiuy.su,non-DGA,DGA,0.9925036430358887
FP,orbitbhyve.com,non-DGA,DGA,0.8680902719497681
FP,rfapwvn.me,non-DGA,DGA,0.8639350533485413
FP,bebbcqcgnkb.biz,non-DGA,DGA,0.9994309544563293
FP,mbfjtosk.net,non-DGA,DGA,0.798663854598999
FP,fgtnfozktx.cc,non-DGA,DGA,0.9893803000450134
FP,dabdtfb.net,non-DGA,DGA,0.5971288681030273
FP,tugafree.pw,non-DGA,DGA,0.7353178262710571
FP,pkflusw.me,non-DGA,DGA,0.562563419342041
FP,kbvision.tv,non-DGA,DGA,0.9329628348350525
FP,lmedsp.biz,non-DGA,DGA,0.7402446269989014
FP,kldimmuo5so7f9jlnl3tnjp7aikaz7qo.yundunwaf.com,non-DGA,DGA,0.9276992678642273
FP,ohpmcnxxtwh.bz,non-DGA,DGA,0.8916386961936951
FP,ymbdglbh.in,non-DGA,DGA,0.813357949256897
FP,jewfaq.org,non-DGA,DGA,0.5886650085449219
FP,illinihq.com,non-DGA,DGA,0.5945006608963013
FP,qtdxmgoqs.pw,non-DGA,DGA,0.9933421611785889
FP,unutulmazfilmler.online,non-DGA,DGA,0.9694973826408386
FP,kjwre77638dfqwieuoi.info,non-DGA,DGA,0.9999883770942688
FP,ynbnynxoxm.bz,non-DGA,DGA,0.9273391366004944
FP,owmytjk.com,non-DGA,DGA,0.6821489334106445
FP,icxwlvdsxtiepjoacwitm.biz,non-DGA,DGA,0.994679868221283
FP,cskhscc.net,non-DGA,DGA,0.5163809061050415
FP,tirupurhr.com,non-DGA,DGA,0.9360108971595764
FP,localrwa.com,non-DGA,DGA,0.9292023181915283
FP,gwkfklhtou.mn,non-DGA,DGA,0.8726006150245667
FP,xyiacjpxmuvli.nu,non-DGA,DGA,0.9184431433677673
FP,jsfomxgd.ac,non-DGA,DGA,0.9672310948371887
FP,thicjqsk.cc,non-DGA,DGA,0.8110899925231934
FP,gjbicqjinjjrkg.ac,non-DGA,DGA,0.9457792043685913
FP,pubhtml5.com,non-DGA,DGA,0.6951871514320374
FP,uvlyzxml.com,non-DGA,DGA,0.9637383818626404
FP,leajhmjdjd.to,non-DGA,DGA,0.8803941607475281
FP,pckbizoed.com,non-DGA,DGA,0.9705494046211243
FP,montmti.top,non-DGA,DGA,0.6629779934883118
FP,hjwywhdqku.la,non-DGA,DGA,0.8936033248901367
FP,xiaoenai.com,non-DGA,DGA,0.6097383499145508
FP,fllptmkiq.ac,non-DGA,DGA,0.8860806822776794
FP,oslmhwnvvuwyvxtwcoea.net,non-DGA,DGA,0.9956190586090088
FP,reswww.finanzfernsehen.de,non-DGA,DGA,0.7297237515449524
FP,hkbdhdykpxqihtbl.sx,non-DGA,DGA,0.9510049223899841
FP,fgrulndaayd.la,non-DGA,DGA,0.9687108993530273
FP,jhclbdtkndk.pw,non-DGA,DGA,0.999891996383667
FP,lkpftdrg.com,non-DGA,DGA,0.8816689252853394
FP,stmuhistorymedia.org,non-DGA,DGA,0.8211145401000977
FP,pspkgya.ru,non-DGA,DGA,0.5233876705169678
FP,xyufsmd.cc,non-DGA,DGA,0.7952165603637695
FP,sigdiphd.ga,non-DGA,DGA,0.9914270043373108
FP,morfeocode.dyndns.tv,non-DGA,DGA,0.9952496290206909
FP,yetuhsgxpp.ga,non-DGA,DGA,0.9884718656539917
FP,nnvpidwvx.im,non-DGA,DGA,0.7913022637367249
FP,hvrnbxydkrdrklr.mx,non-DGA,DGA,0.925052285194397
FP,qbbsclnbcbhdp.pw,non-DGA,DGA,0.9956682920455933
FP,fuvwuvisnpdg.xxx,non-DGA,DGA,0.9588592052459717
FP,uuqhjkbebu.mx,non-DGA,DGA,0.9811672568321228
FP,wgexhoxbpkpu.pw,non-DGA,DGA,0.9999961256980896
FP,adlqksboiwqvt.ac,non-DGA,DGA,0.9185431599617004
FP,kxoxpdw.in,non-DGA,DGA,0.5137997269630432
FP,llmdwapw.com,non-DGA,DGA,0.9290695190429688
FP,dlifdfrbwpyfbxuxs.pro,non-DGA,DGA,0.9572920799255371
FP,eagleeyes.tw,non-DGA,DGA,0.9929386377334595
FP,minsvyazdnr.ru,non-DGA,DGA,0.7662271857261658
FP,ourwebhttps.com,non-DGA,DGA,0.945700466632843
FP,vossloh.com,non-DGA,DGA,0.5669771432876587
FP,eqesdfs.biz,non-DGA,DGA,0.8621782064437866
FP,upsieutoc.com,non-DGA,DGA,0.5382279753684998
FP,mytownneo.com,non-DGA,DGA,0.7054809331893921
FP,cfxlytb.com,non-DGA,DGA,0.6079108715057373
FP,josfmmq.com,non-DGA,DGA,0.5751407146453857
FP,gnfanmyuehrg.info,non-DGA,DGA,0.9994605183601379
FP,usfcrgov.com,non-DGA,DGA,0.9897488951683044
FP,rmntpjs.com,non-DGA,DGA,0.5859228372573853
FP,sxpmacqp.com,non-DGA,DGA,0.5182398557662964
FP,acqixs.net,non-DGA,DGA,0.9354497790336609
FP,cuxncfkeao.ru,non-DGA,DGA,0.9925093054771423
FP,ckrayigmeffwswb.mx,non-DGA,DGA,0.9463149905204773
FP,oocdjhjywinaklpv.so,non-DGA,DGA,0.9844724535942078
FP,ctwwkcatasawkdlxsvnb.sx,non-DGA,DGA,0.9497306942939758
FP,nbhwofhcrqsua.kz,non-DGA,DGA,0.999793529510498
FP,loqnaol.cc,non-DGA,DGA,0.7657713890075684
FP,qfqukphepe.ir,non-DGA,DGA,0.9712886810302734
FP,tpcdyiwdfwwol.co,non-DGA,DGA,0.9087648391723633
FP,ibwsuuiyikug.jp,non-DGA,DGA,0.9891541600227356
FP,dwufpqwnwifxvv.cx,non-DGA,DGA,0.9336944818496704
FP,kzqnzyjs.net,non-DGA,DGA,0.8877547979354858
FP,vmlimplavtacm.sc,non-DGA,DGA,0.9908730387687683
FP,fvwomabjpvltsinvcase.ir,non-DGA,DGA,0.9773065447807312
FP,ntwxjoekqxlsmsmblfy.ki,non-DGA,DGA,0.9627997875213623
FP,gwkhsphs.org,non-DGA,DGA,0.7559609413146973
FP,zwbyqmr.cc,non-DGA,DGA,0.9501175880432129
FP,wtdipsacoipm.ga,non-DGA,DGA,0.9691791534423828
FP,tkxakzaz.ru,non-DGA,DGA,0.5818819999694824
FP,ycmvuuvj.mn,non-DGA,DGA,0.9031803607940674
FP,epxaagvcrtwwgjnp.ms,non-DGA,DGA,0.915493369102478
FP,huyfecaskhu.ms,non-DGA,DGA,0.8163232207298279
FP,zxoexbgy.net,non-DGA,DGA,0.5906972289085388
FP,spwijfhb.cc,non-DGA,DGA,0.9617980718612671
FP,hmiblgoja.ru,non-DGA,DGA,0.899712085723877
FP,xtefhegqp.pw,non-DGA,DGA,0.9988144040107727
FP,mxybawp.cc,non-DGA,DGA,0.7319555282592773
FP,jn3cx6xo36.net,non-DGA,DGA,0.9649317860603333
FP,srubirubli.ru,non-DGA,DGA,0.516900897026062
FP,isjewspaksexmrniw.nf,non-DGA,DGA,0.9570213556289673
FP,isysjqgfyyem.jp,non-DGA,DGA,0.9627629518508911
FP,rfidjournal.com,non-DGA,DGA,0.5958131551742554
FP,geqtaou.biz,non-DGA,DGA,0.9528342485427856
FP,eviytgyivb.org,non-DGA,DGA,0.9991337656974792
FP,uhjgfwudtgawfmneo.to,non-DGA,DGA,0.9728062152862549
FP,ldkdierujjfmcn.club,non-DGA,DGA,0.9999127984046936
FP,hlkbeowwoukhxhcmv.mx,non-DGA,DGA,0.9122621417045593
FP,geluhsx.com,non-DGA,DGA,0.6408194899559021
FP,studykik.com,non-DGA,DGA,0.6052143573760986
FP,ecpfnxqttpiac.me,non-DGA,DGA,0.9907041788101196
FP,1xbahisxvnm.com,non-DGA,DGA,0.9509770274162292
FP,refpaqmj.top,non-DGA,DGA,0.7888076305389404
FP,ns1.dnsfor11.com,non-DGA,DGA,0.9985025525093079
FP,kes5iyj8u7yb1.ru,non-DGA,DGA,0.9992899894714355
FP,xluldugmewq.co,non-DGA,DGA,0.920863687992096
FP,apzkjmga.com,non-DGA,DGA,0.687191367149353
FP,tcfvgpvijf.so,non-DGA,DGA,0.9275907278060913
FP,jwxofdp.in,non-DGA,DGA,0.6218280792236328
FP,curxibq.net,non-DGA,DGA,0.9565697908401489
FP,gx7ekbenv2riucmf.onion,non-DGA,DGA,0.9058786630630493
FP,oocvxbosipeiufleh.ga,non-DGA,DGA,0.9514219164848328
FP,uuhefjt.net,non-DGA,DGA,0.6145812273025513
FP,ffdswwi.com,non-DGA,DGA,0.5949362516403198
FP,btghafdqaqdgg.cx,non-DGA,DGA,0.9613757133483887
FP,ajlfygvacn.xxx,non-DGA,DGA,0.9483269453048706
FP,jwtblhrsrmy.jp,non-DGA,DGA,0.9181368947029114
FP,qovxgdknm.org,non-DGA,DGA,0.9966698884963989
FP,yokeepiano.com,non-DGA,DGA,0.591285228729248
FP,narutopixxx.com,non-DGA,DGA,0.538672924041748
FP,ihmbgfp.net,non-DGA,DGA,0.5566850304603577
FP,hyrlwqbeqmpomk.la,non-DGA,DGA,0.9673497676849365
FP,plrwzhpu.net,non-DGA,DGA,0.6742949485778809
FP,psvrymdfbiftldewgsrye.biz,non-DGA,DGA,0.9977481365203857
FP,jdqetrnvdyaxtyt.su,non-DGA,DGA,0.9660171866416931
FP,ibtampmpkvt.tw,non-DGA,DGA,0.9977582097053528
FP,iwxultetwuxhhlnwndv.sx,non-DGA,DGA,0.8798619508743286
FP,nhrtvxtuix.de,non-DGA,DGA,0.9621581435203552
FP,pjonlcxb.org,non-DGA,DGA,0.8056305646896362
FP,lzjoltnk.net,non-DGA,DGA,0.7253382205963135
FP,neceavfjklgqylhynyx.jp,non-DGA,DGA,0.8623495101928711
FP,megatraf.biz,non-DGA,DGA,0.5973515510559082
FP,trxdigit.bid,non-DGA,DGA,0.7675135135650635
FP,kjkdkpj.net,non-DGA,DGA,0.8662815690040588
FP,tptn0rhbtj.info,non-DGA,DGA,0.9728127717971802
FP,exdynsrv.com,non-DGA,DGA,0.6369088888168335
FP,imprvdosrv.com,non-DGA,DGA,0.9540953040122986
FP,vydnvoiqeuyevnbq.sh,non-DGA,DGA,0.933544933795929
FP,ksqssymhbaqpjinica.kz,non-DGA,DGA,0.9991360902786255
FP,lhatnjnt.org,non-DGA,DGA,0.6941012144088745
FP,uygwsljsf.nf,non-DGA,DGA,0.9597564935684204
